0.47525	0.4164	0.16659	0.022561	0.017728	0.0049024	0.0048809	0.0063419	0.0036706	0.0015794	0.0010736	0.00089562	0.00078458	0.00020089	0.00099679	0.0011753	0.0012993	0.0011788	0.00083464	0.00052504	0.0012426	0.0012443	0.00044757	0.00062664	0.0013676	0.0011799	0.00014552	0.00059144	0.00035702	0.0004102	0.00042839	0.00011924	0.00014129	0.00021669	0.00028739	0.00025458	0.00015393	1.3495e-05	0.00010261	8.2491e-05	6.9912e-05	7.2143e-05	7.7684e-05	0.00014187	0.00011125	0.00018951	8.8654e-05	0.00016059	7.9353e-05	0.00010911	5.3485e-05	2.7527e-05	4.1773e-05	5.0041e-05	3.8968e-05	4.2857e-05	8.6161e-05	9.6065e-05	5.9162e-06	2.3619e-05	2.4771e-05	7.1138e-05	8.0549e-05	7.1841e-05
0.65079	0.49931	0.17375	0.023506	0.0015054	0.01018	0.0126	0.017064	0.043216	0.037749	0.014635	0.0045136	0.001071	0.00021804	0.00030921	0.00098925	0.0010193	0.0002488	6.7545e-05	0.00019113	0.00032889	0.00071168	0.001436	0.0019081	0.00090454	0.00011849	0.00018423	0.0001988	0.00011063	2.7062e-05	8.4744e-06	1.6015e-05	1.6759e-05	5.056e-05	0.00033308	0.00085762	0.0007671	0.00021562	1.6424e-05	3.155e-05	1.6618e-05	6.6459e-06	6.4532e-06	3.9651e-05	4.2181e-05	3.5656e-05	2.4318e-05	1.9114e-05	3.0793e-05	1.1082e-05	2.7587e-05	5.5413e-05	5.2667e-05	1.1307e-05	3.4195e-05	2.462e-05	3.8766e-05	5.5001e-05	5.5252e-05	6.9488e-05	5.4354e-05	2.714e-05	4.4571e-05	5.4705e-05
0.023126	0.20377	0.24822	0.025424	0.0842	0.010934	0.0087153	0.01754	0.016782	0.012998	0.0073754	0.0028912	0.00087167	9.1214e-05	0.00058586	0.00090788	0.00056727	0.00066256	0.00085237	0.00052464	0.00040424	0.00019265	0.00043693	0.00035609	0.00075113	0.0010911	0.00083598	0.00073294	0.00052729	0.00037969	0.00017105	5.582e-05	5.2525e-05	7.2793e-05	8.4679e-05	8.3214e-05	9.1835e-05	0.00018751	0.00022115	0.00024169	0.00011416	6.2579e-05	9.0292e-05	1.7563e-05	6.4114e-05	7.4866e-05	5.6473e-05	0.00010351	0.00011522	5.0571e-05	0.00010367	5.3486e-05	6.1469e-05	6.6221e-05	4.8908e-05	0.00011584	4.6925e-05	7.8498e-05	4.704e-05	0.00011063	8.4359e-05	0.00011114	9.7696e-05	6.5619e-05
0.019133	0.27011	0.096434	0.08654	0.051319	0.01236	0.0058031	0.0033674	0.00060487	0.0042806	0.004588	0.0026397	0.00055322	0.0033558	0.0023941	0.0016325	0.0016275	0.001956	0.00032582	0.0013423	0.0011415	0.00072973	0.00084171	0.0036586	0.0062798	0.0034219	0.0028603	0.0029529	0.0013934	0.00083417	0.00056861	0.00060814	0.00031488	0.00016245	0.00016106	0.00022705	0.00038432	0.00058547	0.00089422	0.00075501	0.00050864	0.00056524	0.001276	0.00075149	0.00037217	0.00064883	0.00012635	0.00014569	0.00017386	0.00013161	0.00025373	0.00048483	0.0008789	0.00090989	0.00096817	0.00089697	0.00054396	0.00028533	0.00016344	0.00012916	0.00018008	0.00014854	0.00012301	0.00017796
0.022106	0.30759	0.18019	0.039944	0.012567	0.0062115	0.010245	0.0076734	0.0051592	0.0037015	0.0012637	0.00044357	8.0214e-05	0.0002056	9.2324e-05	0.00010977	0.00028476	0.00010945	9.2284e-05	2.9569e-05	0.0002112	0.00021633	0.00010866	5.1029e-05	0.00012309	0.00015903	4.0809e-05	1.0035e-05	6.4793e-05	9.6386e-05	3.8893e-05	2.0606e-05	2.5233e-05	7.8051e-05	6.5411e-05	4.007e-05	5.5005e-05	7.719e-05	5.7502e-05	6.2061e-05	5.7712e-05	7.0973e-05	3.4341e-05	2.69e-05	6.442e-05	5.0397e-05	9.4957e-06	2.6919e-05	2.1055e-05	1.3329e-05	1.3679e-05	1.5044e-05	2.5901e-05	2.9123e-05	9.1503e-06	2.2784e-05	2.1283e-05	8.0358e-05	5.7991e-05	2.1899e-05	6.491e-05	6.0723e-05	4.6912e-05	1.2167e-05
0.48833	0.45924	0.22061	0.028391	0.069246	0.04855	0.043425	0.02739	0.0086359	0.0088573	0.0075985	0.0067288	0.001647	0.0003857	0.00016898	0.0004258	0.00025247	0.00042487	0.00043671	0.00026552	0.00015734	6.4432e-05	0.00019481	0.00019487	4.2314e-05	0.00031221	0.00017835	4.2853e-05	0.00014413	0.00015831	7.9915e-05	3.2288e-05	1.0051e-05	3.4303e-05	8.9302e-05	5.5001e-05	4.783e-05	6.0713e-05	5.6519e-05	4.5093e-05	8.0832e-05	5.9994e-05	4.0353e-05	4.0526e-05	5.4085e-05	0.00011262	7.205e-05	7.1026e-05	7.1428e-05	1.4556e-05	5.5147e-05	3.6942e-05	4.7614e-05	2.3505e-05	4.4765e-05	4.0219e-05	8.6708e-05	7.6048e-05	3.1537e-05	8.5597e-05	0.00016128	0.00022258	0.00013687	0.00010391
0.57206	0.34934	0.040064	0.035959	0.04189	0.095009	0.088933	0.055505	0.18129	0.14608	0.038208	0.10164	0.050495	0.023554	0.0077815	0.0093704	0.01611	0.01242	0.0096218	0.01224	0.023936	0.027598	0.019758	0.014573	0.0062511	0.0035836	0.0078037	0.007335	0.0068514	0.0054253	0.0039525	0.0054631	0.0022592	0.002233	0.0015722	0.0042645	0.0011521	0.005122	0.004116	0.0042261	0.0011498	0.0052198	0.0053021	0.0028835	0.0053638	0.0032412	0.0012012	0.0013416	0.0013407	0.0013552	0.00026222	0.0010896	0.00074232	0.00045734	0.00045421	0.00011558	0.00018729	0.00033136	0.00018588	0.0005483	0.00023126	0.00038748	0.00050858	0.00034344
0.34819	0.44229	0.23569	0.012172	0.030999	0.0041299	0.034999	0.021686	0.025227	0.032993	0.017976	0.0042344	0.00030537	0.00027944	0.00031343	0.00024849	0.00039835	0.00017779	0.00055852	0.00043158	0.00016248	0.00023944	6.1637e-05	5.5247e-05	6.5125e-05	0.00011511	0.00018306	0.00012635	0.00021277	7.7112e-05	6.3127e-05	2.477e-05	6.7717e-05	0.00010188	0.00012898	0.00011618	0.0001697	0.00011448	5.3658e-05	2.374e-05	3.9983e-05	4.1058e-05	6.6245e-05	1.2874e-05	5.591e-05	4.7091e-05	6.5469e-05	8.2158e-05	5.5575e-05	3.3084e-05	2.2419e-05	4.1231e-05	6.8582e-05	4.1759e-05	1.175e-05	1.2777e-05	5.6609e-05	6.8059e-05	1.2738e-05	2.7437e-05	4.6446e-05	8.6742e-05	5.2992e-05	6.4261e-05
0.20049	0.38768	0.21452	0.011682	0.030904	0.07233	0.032671	0.014811	0.013771	0.023333	0.0095303	0.00026047	0.001076	0.0005548	0.00027814	0.0004356	0.00042679	0.00021274	0.00026181	0.00048876	0.00036408	0.00061427	0.00036601	0.00169	0.0010906	0.00018804	0.0003034	0.00031564	0.0003407	0.00019138	0.00020945	0.00015887	9.5504e-05	1.3215e-05	0.00014941	0.00025084	8.6569e-05	0.00010333	2.6875e-05	8.7371e-05	2.1465e-05	7.1903e-05	8.1816e-05	5.6368e-05	2.5875e-05	8.6832e-05	4.0901e-05	3.3358e-05	2.9785e-05	5.3275e-05	4.5375e-05	4.883e-05	7.0756e-05	4.5095e-05	7.6304e-05	3.9748e-05	8.2739e-06	3.7248e-05	2.209e-05	2.1975e-05	4.9445e-05	2.1825e-05	6.5918e-05	0.00013844
0.34117	0.37568	0.19744	0.036992	0.034262	0.016934	0.0076805	0.0062241	0.0060158	0.0045132	0.00069494	0.00043232	0.00014345	6.3583e-05	2.3798e-05	3.6749e-05	9.1533e-05	2.2933e-05	0.00010002	0.00032934	0.0002738	0.00016088	0.00068121	0.00078647	0.0004335	0.00023824	0.00039857	1.8842e-05	7.7804e-05	8.0941e-05	6.4274e-05	4.6119e-05	3.528e-05	8.807e-05	9.1802e-05	4.7262e-05	1.206e-05	2.2456e-05	1.5236e-05	2.9558e-05	2.3339e-05	3.7978e-05	2.6067e-05	4.0915e-05	3.3148e-05	5.7781e-05	9.5551e-05	5.2136e-05	1.8168e-05	2.5596e-05	4.3994e-05	6.8655e-05	1.9441e-05	5.5639e-05	4.258e-05	7.9781e-05	6.5891e-05	1.366e-05	1.408e-05	5.045e-05	5.2662e-05	7.4259e-05	7.077e-05	0.00010153
0.2758	0.3868	0.2101	0.013489	0.12122	0.10085	0.049183	0.049817	0.015555	0.011895	0.020604	0.0098531	0.014089	0.0064418	0.023639	0.010086	0.0020258	0.0047752	0.0054152	0.00149	0.0067011	0.0094455	0.01165	0.015501	0.013751	0.01233	0.010979	0.0098019	0.005497	0.0018591	0.0020973	0.0015144	0.00067758	0.00020113	0.0013721	0.0021417	0.00091426	0.0014778	0.0014454	0.001233	0.0015728	0.0023241	0.00087835	0.0014054	0.0010813	0.00041222	0.00080822	0.00046925	0.00049406	0.00046989	0.00043297	0.00042647	0.00019412	0.00074861	0.00072539	0.00020618	0.00068532	9.3143e-05	0.00052636	0.00035869	0.00021131	0.00010803	0.00037014	0.00021944
0.27647	0.21089	0.17028	0.21235	0.055481	0.016997	0.012498	0.0078652	0.01465	0.021985	0.013723	0.001762	0.00078716	0.00015192	3.9943e-05	0.00011445	9.9377e-05	0.00026043	0.00014435	0.00011961	0.00012302	0.00015287	0.00015162	0.00026652	0.00023651	0.00084003	0.0012604	0.00083881	0.00027129	1.5636e-05	0.00014805	0.00014723	0.00011623	7.8848e-05	4.3863e-05	2.492e-05	0.00014254	0.00021432	0.00014214	5.8321e-05	6.2576e-05	7.1175e-05	9.3334e-05	8.2281e-05	7.1282e-05	6.1725e-05	0.00010121	5.8746e-05	7.0383e-05	8.6119e-05	6.4037e-05	5.0078e-05	8.6855e-05	0.00013213	0.00011658	1.9482e-05	3.3803e-05	0.0001064	9.5623e-05	4.7475e-05	8.093e-05	2.8808e-05	0.00014274	0.00019863
0.39093	0.27776	0.17226	0.046223	0.049894	0.045963	0.0082459	0.011666	0.0089858	0.040822	0.052447	0.013694	0.0090463	0.0068149	0.0017954	0.00021472	0.0017617	0.0029262	0.0013748	0.0035978	0.0046294	0.0031981	0.0033031	0.0016337	0.0030785	0.0020491	0.00065928	0.001083	0.0013934	0.0006386	0.0015917	0.0011969	0.00068573	0.00024808	0.00021422	0.00040404	0.00043115	0.00044399	0.00033885	0.00025268	0.00040493	0.00016873	0.00029529	0.00024561	0.0004239	0.00048257	0.00016072	0.00028353	0.00015341	0.00020495	0.00067711	0.00081027	0.00050646	0.00017671	0.00065704	0.00029181	0.00030849	0.00022357	0.00012045	0.00026216	0.00032353	0.00043174	0.00058568	0.00049064
0.042435	0.089193	0.097806	0.04541	0.053764	0.036931	0.041451	0.038964	0.011881	0.055437	0.030397	0.1151	0.056979	0.087304	0.071553	0.19472	0.16972	0.0018821	0.10986	0.043807	0.068571	0.023334	0.081484	0.13636	0.11573	0.051746	0.12281	0.045269	0.0531	0.042731	0.037662	0.022009	0.01614	0.020458	0.025147	0.048195	0.037717	0.036933	0.061605	0.025164	0.030657	0.016551	0.024645	0.018871	0.0094691	0.017751	0.010327	0.015836	0.0089814	0.0017525	0.0051694	0.0030702	0.0038694	0.0050666	0.0056782	0.0066728	0.0039055	0.001054	0.00060103	0.0019416	0.0014076	0.001488	0.0013527	0.0011429
0.083799	0.29868	0.24407	0.17183	0.11569	0.024385	0.031479	0.014555	0.02097	0.0056275	0.020427	0.017002	0.0057687	0.0092292	0.0095486	0.0075969	0.0082877	0.0068145	0.0067493	0.0057033	0.0051402	0.0043617	0.0036477	0.0045089	0.0032864	0.0022268	0.0019308	0.0025773	0.0017975	0.0021099	0.0020714	0.00085865	0.00078456	4.2238e-05	0.00026171	0.00018881	0.00060619	0.00031844	0.0003922	0.00075515	0.00033092	0.0001864	0.00022639	0.00019768	0.00043254	0.00020423	8.3468e-05	7.7951e-06	0.00016063	6.6964e-05	6.1849e-05	9.8505e-05	0.00010787	0.00011481	4.6146e-05	2.7628e-05	4.822e-05	6.1597e-05	4.5904e-05	6.6728e-05	0.00013645	3.7471e-05	6.3698e-05	0.00013392
0.66137	0.44308	0.1385	0.049762	0.013073	0.0039457	0.0047968	0.0074808	0.0030786	0.0012815	0.0016413	0.0010994	0.00016829	0.00014931	0.00011025	0.00044368	0.00042198	0.00015913	0.00016341	2.8784e-05	2.3706e-05	0.00019839	0.00029095	7.6686e-05	0.00013837	0.00029621	0.00019516	5.5913e-05	4.575e-05	3.1657e-05	3.6942e-05	3.3626e-05	6.5377e-05	5.4295e-05	0.00010102	0.00016483	2.9915e-05	4.2419e-05	3.592e-05	0.00010075	8.7391e-05	6.5398e-05	3.9677e-05	1.9233e-05	6.9739e-05	7.2018e-05	5.5631e-05	6.9157e-05	3.7761e-05	4.3856e-05	3.2279e-05	4.0786e-05	6.2433e-05	9.8142e-05	3.9637e-05	8.739e-05	0.0001239	5.2672e-05	9.0988e-05	7.8938e-05	2.8444e-05	9.0093e-06	1.9577e-05	4.6496e-05
0.017424	0.20858	0.29046	0.13103	0.086227	0.025304	0.018529	0.009089	0.006415	0.0049657	0.0037783	0.0013539	0.0007523	0.00022979	0.00012609	0.000173	0.00034294	0.00023046	0.00017462	8.7845e-05	0.00018166	0.00039899	0.00037208	0.00023168	0.0001256	0.00014267	0.00032129	0.0002217	0.00011115	2.2849e-05	7.0924e-05	6.2575e-05	4.86e-05	4.1223e-05	2.741e-05	4.6853e-05	0.00012893	0.00012927	2.8782e-05	2.4885e-05	4.2473e-05	3.1986e-05	4.4765e-05	5.5254e-05	9.4348e-06	4.1425e-05	2.6402e-05	2.4593e-05	5.4478e-05	2.8271e-05	4.0893e-05	7.256e-05	6.8384e-05	2.6481e-05	2.2326e-05	1.4869e-05	4.9373e-05	3.1458e-06	6.2098e-05	4.6863e-05	5.6228e-05	8.2011e-05	2.9346e-05	3.7711e-05
0.27565	0.37233	0.2798	0.028373	0.039141	0.0049065	0.01584	0.017218	0.016321	0.017187	0.011193	0.0034627	0.00090561	0.00029494	0.0005174	0.00078584	0.001212	0.0012773	0.0010449	0.00054402	0.00055014	0.00044049	0.00042574	0.0010659	0.001314	0.00088442	0.00070306	0.0004837	0.00030603	0.00025424	0.00023654	0.00012672	0.00010048	0.00014137	9.8228e-05	4.6485e-05	0.00020365	0.00028954	0.00019587	0.00012617	0.00012052	9.1215e-05	7.448e-05	4.0126e-05	1.4815e-05	7.9994e-05	0.00010452	2.2747e-05	8.8166e-05	5.849e-05	3.2497e-05	0.00011091	9.7922e-05	0.00013215	5.4094e-05	4.4335e-05	2.4188e-05	1.8348e-05	4.0376e-05	7.113e-05	8.6018e-05	2.9149e-05	7.3178e-05	0.00013912
0.44371	0.21749	0.07924	0.086854	0.042662	0.0013752	0.0026041	0.005927	0.0071361	0.0060266	0.0017626	0.00057646	0.00046727	0.00022685	0.00048109	0.0013826	0.0025523	0.0014478	0.00041698	0.00050341	0.00020767	0.00012855	0.00050606	0.0007097	0.00018711	0.0012023	0.0007349	0.00091237	0.00045466	0.00026299	4.2412e-05	3.6157e-05	1.7412e-05	4.9307e-05	0.00013466	0.00020542	0.00016671	0.0001042	6.5717e-05	0.00012297	3.555e-05	6.1738e-06	7.4705e-05	3.7305e-05	8.1797e-05	9.5647e-05	6.0759e-05	6.0063e-05	0.00010024	8.3834e-05	4.4634e-05	1.4034e-05	7.4441e-05	8.7666e-05	4.5861e-05	6.2592e-05	7.9338e-05	8.7059e-05	5.3177e-05	0.00013268	9.1275e-05	3.4843e-05	4.9299e-05	1.0781e-05
0.074768	0.3388	0.23747	0.017355	0.025583	0.034754	0.027875	0.016926	0.012574	0.010186	0.0026157	0.0017264	0.00046698	0.00027607	0.00034932	0.00025313	0.00016656	5.3881e-06	0.00010548	0.00013691	0.00010475	0.0001777	0.00066228	0.00068482	0.00016727	2.0866e-05	0.00012061	0.00010008	5.005e-05	0.00010631	6.6478e-05	7.6881e-06	2.1851e-05	4.9068e-05	9.799e-05	9.0511e-05	0.00013417	0.00014492	4.9234e-05	2.1599e-05	2.4695e-05	4.4819e-05	2.902e-05	2.8186e-05	6.9627e-05	7.0709e-05	0.00011496	8.6099e-05	6.149e-06	4.2713e-05	5.8234e-05	6.0041e-05	6.7382e-05	4.5555e-05	1.9246e-05	4.9646e-05	0.00011083	8.432e-05	3.9566e-05	2.0161e-05	8.5096e-05	9.2512e-05	6.5519e-05	4.5451e-05
0.042326	0.271	0.37822	0.13232	0.042929	0.016736	0.0029843	0.0079883	0.0034344	0.0063189	0.0048012	0.0028687	0.0023805	0.00018517	0.00030444	0.001082	0.00033949	0.0020467	0.0013397	6.0314e-05	0.00013755	8.7781e-05	0.00032281	0.00042042	0.0011201	0.0022587	0.0011645	0.00033482	0.000177	8.784e-05	7.2241e-05	4.5043e-05	5.223e-05	3.4284e-05	5.8488e-05	6.4224e-05	7.2637e-06	4.7879e-05	2.1285e-05	1.2025e-05	5.3999e-06	2.6173e-06	1.0343e-05	3.7499e-05	6.3769e-05	6.1956e-05	1.0499e-05	2.7839e-05	4.2805e-05	7.7785e-05	0.00010885	0.00010802	8.5361e-05	4.4593e-05	3.7922e-06	2.9374e-05	2.8591e-05	3.2449e-05	5.5505e-05	3.8489e-05	1.1091e-05	5.844e-05	5.5527e-05	0.00010059
0.44938	0.45496	0.22925	0.026761	0.043247	0.011319	0.015756	0.012286	0.0098123	0.026242	0.018866	0.0045082	0.00018111	8.8196e-05	2.4204e-05	7.7725e-05	6.8929e-05	0.00016693	0.00019236	0.00014143	0.00014081	8.7717e-05	0.00012613	0.00013095	0.00016435	0.00019993	0.00015933	6.86e-05	4.3291e-05	8.0654e-05	6.0958e-05	2.4517e-05	4.5152e-06	3.5762e-05	8.2116e-05	8.0744e-05	5.6926e-05	4.1044e-05	2.5393e-05	9.8647e-05	6.0778e-05	2.1174e-05	2.7277e-05	0.00012729	0.00012521	4.9722e-05	5.9795e-06	1.6496e-05	2.7703e-05	3.8955e-05	4.3784e-05	3.0551e-05	1.6378e-06	2.7996e-05	3.6854e-05	4.8654e-05	5.4481e-05	2.0814e-05	2.704e-05	2.7065e-05	3.4804e-05	2.6603e-05	5.2538e-05	4.9402e-05
0.028923	0.30678	0.17462	0.029613	0.032848	0.014374	0.0063802	0.0018416	0.0015755	0.0021074	0.0023988	0.00073452	0.0026202	0.0015981	0.0010498	0.00088356	0.0012617	0.0010112	0.00021244	0.00010018	0.0002548	0.00035778	0.00015829	0.0003785	0.0002312	0.00033212	0.00019908	0.00015862	0.00050121	0.00044569	6.4947e-05	0.00012477	8.5415e-05	5.7979e-05	0.0001101	0.00017475	6.3578e-06	0.00027946	0.00023608	1.6375e-05	0.00010688	3.9087e-05	9.5625e-05	7.6813e-05	0.00011549	6.1131e-05	1.1789e-05	7.5612e-05	1.3713e-05	0.00012121	0.00010625	2.2241e-05	5.8287e-05	1.4048e-05	0.00010427	8.1971e-05	2.5342e-05	3.6704e-05	3.4662e-05	3.1623e-05	7.7786e-05	0.0001017	1.6972e-05	0.00010631
